"Date","PCECTPI","headline_inflation","headline_inflation_change","headline_inflation_ma","JCXFE","core_inflation","core_inflation_change","core_inflation_ma","food_energy","food_energy_late_period","UNRATE","ST_UNRATE","LT_UNRATE","OPHNFB","trend_8_quarter","actual_8_quarter_change","nixon_price_on","nixon_price_off","NIXON"
"1990-Q3",60.087,4.48641035004435,0.702957490152807,4.38868324630723,60.74,4.2603590923135,0.274331804022565,4.17210375461439,0.226051257730852,0.226051257730852,5.7,5.1054780807915,0.594521919208504,61.7,3.32076701770016,3.05662268247871,0,0,0
"1990-Q4",60.882,5.04322020738797,0.55680985734362,4.92017004994816,61.25,4.1826129849807,-0.0777461073328007,4.09750674598097,0.860607222407272,0.860607222407272,6.13333333333333,5.46843395283535,0.664899380497981,61.061,3.32221516850454,1.74967922547532,0,0,0
"1991-Q1",61.202,4.08680419735029,-0.956416010037679,4.00550207656289,61.793,3.90966570256272,-0.272947282417985,3.83517366887531,0.177138494787578,0.177138494787578,6.6,5.85463746618969,0.745362533810312,61.249,3.32581227922944,2.01195849502841,0,0,0
"1991-Q2",61.536,3.7129422075405,-0.373861989809797,3.64567257757029,62.27,3.55551120867426,-0.354154493888457,3.49376231187728,0.157430998866238,0.157430998866238,6.83333333333333,5.99781034414531,0.835522989188024,62.247,3.33100274625274,3.35569355427888,0,0,0
"1991-Q3",61.954,3.10716128280659,-0.605780924733904,3.05986622036709,62.83,3.44089562067829,-0.114615587995964,3.38302067972522,-0.333734337871702,-0.333734337871702,6.86666666666667,5.93924328546473,0.92742338120194,62.78,3.33702567629853,3.746302447408,0,0,0
"1991-Q4",62.404,2.49991787392005,-0.607243408886541,2.46918113600021,63.325,3.38775510204082,-0.0531405186374738,3.3316346462902,-0.88783722812077,-0.88783722812077,7.1,6.0146260463623,1.0853739536377,63.075,3.34312403402964,4.22174487772637,0,0,0
"1992-Q1",62.795,2.60285611581321,0.102938241893163,2.56955837472184,63.809,3.26250546178369,-0.125249640257127,3.21041567927587,-0.65964934597048,-0.65964934597048,7.36666666666667,6.0457191314726,1.32094753519407,64.325,3.34860473360443,5.30236060635826,0,0,0
"1992-Q2",63.212,2.72360894435778,0.120752828544563,2.68717871404878,64.26,3.19576039826562,-0.066745063518074,3.1457584803352,-0.472151453907843,-0.472151453907843,7.6,6.06499678735963,1.53500321264037,64.872,3.35291197368805,5.47092200887704,0,0,0
"1992-Q3",63.615,2.6810214029764,-0.0425875413813732,2.64571174037878,64.64,2.8807894318001,-0.314970966465521,2.84007477979848,-0.199768028823695,-0.199768028823695,7.63333333333333,5.99206071401717,1.64127261931616,65.454,3.35579522730078,6.08427876823337,0,0,0
"1992-Q4",64.059,2.65207358502659,-0.0289478179498128,2.61751578088836,65.114,2.8251085669167,-0.0556808648833975,2.78593839694796,-0.17303498189011,-0.17303498189011,7.36666666666667,5.78617789679005,1.58048876987662,65.846,3.3573349065309,7.83642586921276,0,0,0
