"Date","PCECTPI","headline_inflation","headline_inflation_change","headline_inflation_ma","JCXFE","core_inflation","core_inflation_change","core_inflation_ma","food_energy","food_energy_late_period","UNRATE","ST_UNRATE","LT_UNRATE","OPHNFB","trend_8_quarter","actual_8_quarter_change","nixon_price_on","nixon_price_off","NIXON","n","NAIRU_smoothed","NAIRU","UNGAP_raw","UNGAP"
"2001-Q3",75.401,1.83544474757569,-0.604474782654844,1.81880377592485,76.395,1.79213857428381,-0.229578144376241,1.77626909252062,0.0433061732918836,0.0433061732918836,4.83333333333333,4.26731209694449,0.566021236388839,78.683,6.38761227402758,5.88195715362258,0,0,0,112,3.69248696060163,4.42457559610899,0.408757737224342,1.14084637273171
"2001-Q4",75.432,1.30539887187753,-0.530045875698163,1.29695197188058,76.764,1.78067116585565,-0.0114674084281601,1.7650029431219,-0.47527229397812,-0.47527229397812,5.5,4.811028335926,0.688971664074003,79.661,6.41152845908106,5.66801082400381,0,0,0,113,3.83004765926081,4.47946756928774,1.02053243071226,1.66995234073919
"2002-Q1",75.584,0.762544659521147,-0.542854212356383,0.759651983722165,77,1.43323848666877,-0.347432679186883,1.42306471822264,-0.670693827147619,-0.670693827147619,5.7,4.83907098335631,0.860929016643689,81.304,6.42351815069692,8.21775588979104,0,0,0,114,3.96286889141023,4.3507346791992,1.3492653208008,1.73713110858977
"2002-Q2",76.145,1.03764446744423,0.275099807923085,1.03229789107031,77.424,1.60763264609773,0.174394159428963,1.59484708040543,-0.569988178653497,-0.569988178653497,5.83333333333333,4.76878779020924,1.06454554312409,81.457,6.4231897160393,6.39629049111807,0,0,0,115,4.08946322011891,4.67502038750877,1.15831294582456,1.74387011321442
"2002-Q3",76.539,1.50926380286734,0.471619335423111,1.49798773227561,77.836,1.886249100072,0.278616453974269,1.86868000912321,-0.376985297204655,-0.376985297204655,5.73333333333333,4.64163320807416,1.09170012525917,82.057,6.41043187191906,7.21219802187177,0,0,0,116,4.20858562457328,4.92636386639236,0.806969466940966,1.52474770876004
"2002-Q4",76.896,1.94082087177855,0.43155706891121,1.92222713906816,78.113,1.75733416705748,-0.128914933014518,1.7420716002877,0.183486704721074,0.183486704721074,5.86666666666667,4.62701615218375,1.23965051448292,81.979,6.38512913214316,6.06950626229169,0,0,0,117,4.31935705718937,4.9249705690006,0.941696097666068,1.5473096094773
"2003-Q1",77.484,2.51375952582556,0.572938654047007,2.48268428574336,78.354,1.75844155844156,0.00110739138407756,1.74315986126414,0.755317967384003,0.755317967384003,5.86666666666667,4.63499209010658,1.23167457656008,82.774,6.3472912864795,7.6482904815783,0,0,0,118,4.42134708178435,4.90234111981247,0.964325546854199,1.44531958488232
"2003-Q2",77.562,1.86092323855802,-0.652836287267544,1.84381992262113,78.651,1.58477991320519,-0.173661645236363,1.57235339306636,0.276143325352822,0.276143325352822,6.13333333333333,4.79717292002818,1.33616041330515,83.864,6.29687880862256,7.20869287312242,0,0,0,119,4.51450377062027,4.79179835573095,1.34153497760238,1.61882956271306
"2003-Q3",78.073,2.00420700557884,0.143283767020828,1.9843871598356,79.011,1.50958425407266,-0.0751956591325322,1.49830341843815,0.494622751506183,0.494622751506183,6.13333333333333,4.74377645291949,1.38955688041384,85.703,6.23405545339105,8.92187639007155,0,0,0,120,4.59907581723296,4.67662334054297,1.45670999279036,1.53425751610037
"2003-Q4",78.457,2.03001456512692,0.0258075595480709,2.0096844452488,79.365,1.60280619103094,0.0932219369582743,1.59009687653269,0.427208374095979,0.427208374095979,5.83333333333333,4.47933340144626,1.35399993188707,86.513,6.15912744655128,8.6014486386061,0,0,0,121,4.67548522427393,4.6914182470068,1.14191508632653,1.1578481090594
"2004-Q1",79.062,2.03654948118322,0.00653491605630041,2.01608913588398,79.801,1.84674681573372,0.243940624702788,1.82990152392417,0.189802665449491,0.189802665449491,5.7,4.37644014120478,1.32355985879522,86.292,6.07282098589089,6.13499950801928,0,0,0,122,4.74420246159675,4.76927337740609,0.930726622593905,0.955797538403246
"2004-Q2",79.594,2.61983961218122,0.583290130998003,2.58610965950696,80.258,2.04320351934495,0.196456703611229,2.02261015334528,0.576636092836265,0.576636092836265,5.6,4.35389408099689,1.24610591900311,87.173,5.97624388188378,7.0171992585045,0,0,0,123,4.80570795719423,4.87995376638719,0.720046233612806,0.794292042805769
"2004-Q3",79.985,2.44899004777581,-0.170849564405411,2.41948306470148,80.545,1.94150181620282,-0.101701703142138,1.92289511696373,0.507488231572992,0.507488231572992,5.43333333333333,4.29890370049088,1.13442963284245,87.535,5.87051366039795,6.67584727689289,0,0,0,124,4.86049780838153,4.89066814781628,0.542665185517052,0.572835524951802
"2004-Q4",80.669,2.81937876798756,0.370388720211757,2.78036586835277,80.982,2.03742203742204,0.0959202212192281,2.01694427309951,0.781956730565522,0.781956730565522,5.43333333333333,4.24198336088502,1.19134997244832,87.969,5.756910496579,7.30674928945217,0,0,0,125,4.90911451610456,4.94449544876922,0.488837884564115,0.524218817228771
"2005-Q1",81.138,2.625787356758,-0.193591411229567,2.59190539281073,81.558,2.20172679540357,0.16430475798153,2.17783878755986,0.424060561354425,0.424060561354425,5.3,4.17393611280981,1.12606388719019,88.984,5.63684039895009,7.50235581221156,0,0,0,126,4.95211943777139,5.02075498680341,0.279245013196593,0.347880562228615
"2005-Q2",81.65,2.58310927959395,-0.0426780771640431,2.55031062915387,81.962,2.12315283211643,-0.0785739632871385,2.10092797052805,0.45995644747752,0.45995644747752,5.1,4.09565849024976,1.00434150975024,88.806,5.51195153834579,5.89287417723933,0,0,0,127,4.99009604387298,4.98894587884377,0.111054121156233,0.109903956127017
"2005-Q3",82.532,3.1843470650747,0.601237785480744,3.13469798294239,82.281,2.15531690359427,0.0321640714778351,2.13241838827525,1.02903016148043,1.02903016148043,4.96666666666667,4.02480157625817,0.941865090408499,89.346,5.38418357238397,4.25072634563551,0,0,0,128,5.02367070211847,5.00707978282203,-0.0404131161553618,-0.0570040354518024
"2005-Q4",83.189,3.12387658208233,-0.0604704829923661,3.07607648579111,82.831,2.28322343236769,0.127906528773422,2.25754797025353,0.84065314971464,0.84065314971464,4.96666666666667,4.03247307241122,0.934193594255448,89.43,5.25553567784485,3.3717475986268,0,0,0,129,5.05346906136383,5.0565713269833,-0.0899046603166251,-0.0868023946971599
"2006-Q1",83.621,3.06021839335452,-0.0636581887278127,3.01432759991513,83.311,2.1493906177199,-0.133832814647787,2.12661696945533,0.910827775634614,0.910827775634614,4.73333333333333,3.87253469362452,0.860798639708813,90.103,5.12782992881695,4.41640012979186,0,0,0,130,5.08010640114047,5.04331573983152,-0.309982406498194,-0.346773067807137
"2006-Q2",84.355,3.31292100428659,0.252702610932068,3.25922646414645,83.975,2.45601620263048,0.306625584910571,2.42634102779959,0.85690480165611,0.85690480165611,4.63333333333333,3.81465859555618,0.81867473777715,89.946,5.00259405750143,3.18103082376423,0,0,0,131,5.10419993989581,5.13984838779406,-0.50651505446073,-0.470866606562476
"2006-Q3",84.962,2.94431250908739,-0.368608495199194,2.9018000783215,84.427,2.60813553554284,0.152119332912359,2.57470373237378,0.336176973544557,0.336176973544557,4.63333333333333,3.79501050015943,0.838322833173907,89.737,4.88124463519336,2.51556520249043,0,0,0,132,5.12634390191395,5.15128419277162,-0.517950859438288,-0.49301056858062
"2006-Q4",84.822,1.96299991585427,-0.981312593233121,1.9439815564966,84.791,2.36626383841798,-0.24187169712486,2.33870176322437,-0.403263922563704,-0.403263922563704,4.43333333333333,3.73136123925202,0.701972094081312,90.35,4.76491361393253,2.70663529197786,0,0,0,133,5.14715479175894,5.11948191606632,-0.686148582732988,-0.713821458425614
"2007-Q1",85.597,2.36304277633609,0.400042860481816,2.33555510861443,85.376,2.47866428202758,0.112400443609605,2.44844375773843,-0.115621505691494,-0.115621505691494,4.5,3.73253945093188,0.767460549068117,90.48,4.65436330834736,1.68120111480717,0,0,0,134,5.16726470167662,5.20609433724569,-0.706094337245687,-0.667264701676617
"2007-Q2",86.324,2.33418291743227,-0.028859858903814,2.30735750212787,85.731,2.09109854123251,-0.387565740795071,2.06953516524484,0.243084376199763,0.243084376199763,4.5,3.73549043318069,0.764509566819311,90.73,4.55003442707848,2.16652028016126,0,0,0,135,5.18728842836549,4.98499179720924,-0.484991797209237,-0.687288428365494
"2007-Q3",86.812,2.17744403380334,-0.156738883628933,2.15407632525411,86.152,2.04318523695026,-0.0479133042822522,2.02259223701606,0.134258796853083,0.134258796853083,4.66666666666667,3.82934429692281,0.837322369743861,91.661,4.45190312217377,2.59105052268708,0,0,0,136,5.20786503704633,4.99592201409644,-0.329255347429767,-0.541198370379659
"2007-Q4",87.694,3.38591403173705,1.20846999793371,3.3298538873459,86.747,2.30684860421507,0.263663367264816,2.28064310064493,1.07906542752198,1.07906542752198,4.8,3.9324331360536,0.867566863946405,92.417,4.35957312159565,3.340042491334,0,0,0,137,5.2295071575454,5.20923859184755,-0.409238591847545,-0.429507157545399
"2008-Q1",88.408,3.28399359790648,-0.101920433830572,3.23122274819081,87.207,2.14463080959519,-0.162217794619884,2.12195720693042,1.13936278831129,1.13936278831129,5,4.10810529781814,0.891894702181863,91.841,4.27235739508787,1.92890358811582,0,0,0,138,5.25259495529964,5.0923476272523,-0.0923476272523045,-0.252594955299638
"2008-Q2",89.269,3.41156572911358,0.127572131207104,3.3546624077764,87.573,2.14858102669979,0.00395021710460286,2.12582441041658,1.26298470241379,1.26298470241379,5.33333333333333,4.34659428830953,0.986739045023808,92.825,4.18940961073321,3.2008093745136,0,0,0,139,5.27749592789242,5.12715112861315,0.206182204720183,0.0558374054409105
"2008-Q3",90.221,3.92687646869097,0.515310739577391,3.85173549769311,88.02,2.1682607484446,0.0196797217448115,2.14508833563656,1.75861572024637,1.75861572024637,6,4.81193926846101,1.18806073153899,93.079,4.10951727195711,3.724216321027,0,0,0,140,5.30447741832709,5.09951073856401,0.900489261435995,0.695522581672915
"2008-Q4",88.781,1.23953748260999,-2.68733898608098,1.23191811541963,87.95,1.38679147405674,-0.781469274387861,1.37726350871397,-0.147253991446755,-0.147253991446755,6.86666666666667,5.34050024775406,1.52616641891261,92.814,4.0313134133981,2.72717210846707,0,0,0,141,5.33371280410743,4.90301139873863,1.96365526792804,1.53295386255924
"2009-Q1",88.181,-0.256764093747177,-1.49630157635716,-0.257094298098348,87.95,0.851995826023151,-0.534795648033592,0.848386826115988,-1.10875991977033,-1.10875991977033,8.26666666666667,6.35670939183073,1.90995727483594,93.67,3.95337086642111,3.52564102564102,0,0,0,142,5.36524735856238,4.96841451765714,3.29825214900953,2.90141930810429
"2009-Q2",88.532,-0.825594551300013,-0.568830457552837,-0.829021457718238,88.294,0.823313121624249,-0.0286827043989019,0.81994238763512,-1.64890767292426,-1.64890767292426,9.3,6.6782047192503,2.6217952807497,95.727,3.8740586903122,5.5075498732503,0,0,0,143,5.39885716664252,5.1165072787912,4.1834927212088,3.90114283335748
"2009-Q3",89.142,-1.19595216191353,-0.370357610613519,-1.20316120523993,88.607,0.666893887752787,-0.156419233871462,0.664679987922856,-1.86284604966632,-1.86284604966632,9.63333333333333,6.26323935015866,3.37009398317468,97.141,3.79167911156979,5.97855140135936,0,0,0,144,5.43407029277287,5.09887514851511,4.53445818481822,4.19926304056046
"2009-Q4",89.83,1.18155911737871,2.37751127929224,1.17463321005093,89.159,1.37464468447982,0.707750796727034,1.36528214793685,-0.193085567101112,-0.193085567101112,9.93333333333333,6.07587684174203,3.8574564915913,98.551,3.70478958968965,6.63730698897389,0,0,0,145,5.47023833269853,5.36806532253771,4.56526801079562,4.4630950006348
"2010-Q1",90.177,2.26352615642827,1.08196703904956,2.23828853343537,89.464,1.72143263217737,0.346787947697547,1.706783854232,0.542093524250897,0.542093524250897,9.83333333333333,5.71810240885473,4.1152309244786,98.802,3.61228928296281,7.5794035343692,0,0,0,146,5.50650338519946,5.26823780833214,4.56509552500119,4.32682994813387
"2010-Q2",90.317,2.01622012379704,-0.247306032631225,1.99616354752488,89.706,1.59920266382767,-0.122229968349695,1.58655013285243,0.417017459969367,0.417017459969367,9.63333333333333,5.31807435830329,4.31525897503005,99.055,3.51353555552397,6.71155399946136,0,0,0,147,5.54194369092426,5.00134423850048,4.63198909483285,4.09138964240907
"2010-Q3",90.49,1.51219402750667,-0.504026096290368,1.5008743479771,89.843,1.39492365163024,-0.204279012197436,1.38528413086201,0.117270375876436,0.117270375876436,9.46666666666667,5.3732306519517,4.09343601471497,99.766,3.40850563310957,7.18421985625116,0,0,0,148,5.57548857453598,5.09743615698643,4.36923050968024,3.89117809213069
"2010-Q4",91.07,1.38038517199153,-0.13180885551514,1.37094463386118,90.127,1.08570082661312,-0.30922282501712,1.07984940967834,0.294684345378416,0.294684345378416,9.5,5.4101558267051,4.0898441732949,100.036,3.29767643183796,7.78115370525999,0,0,0,149,5.60572948603992,5.18137072631904,4.31862927368096,3.89427051396008
"2011-Q1",91.835,1.83860629650575,0.458221124514212,1.82190829406466,90.523,1.18371635518197,0.0980155285688524,1.1767652337376,0.654889941323777,0.654889941323777,9.03333333333333,5.08814773416722,3.94518559916611,99.317,3.18211482317482,6.02861108145617,0,0,0,150,5.63095909268041,5.38996587887103,3.6433674544623,3.40237424065292
"2011-Q2",92.738,2.68055847736307,0.841952180857327,2.64526090082677,91.053,1.5015718012173,0.317855446035334,1.49040981001267,1.17898667614577,1.17898667614577,9.06666666666667,5.08832064782956,3.9783460188371,99.295,3.06358822190982,3.72726607958047,0,0,0,151,5.64920483747695,5.75058642208161,3.31608024458506,3.41746182918972
"2011-Q3",93.167,2.9583379378937,0.277779460530625,2.91542343751336,91.468,1.8087107509767,0.3071389497594,1.79254817660546,1.14962718691699,1.14962718691699,9,4.98331450478014,4.01668549521986,99.036,2.94430880787298,1.95077258829948,0,0,0,152,5.65834354269039,6.22211728981124,2.77788271018876,3.34165645730961
"2011-Q4",93.475,2.64082573844296,-0.31751219945074,2.60655792834497,91.794,1.84961221387598,0.0409014628992732,1.83271492535777,0.79121352456698,0.79121352456698,8.63333333333333,4.94866734186858,3.68466599146475,99.608,2.82659246055959,1.07254112084099,0,0,0,153,5.65631539407199,7.524876251707,1.10845708162633,2.97701793926134
"2012-Q1",94.094,2.45984646376654,-0.180979274676419,2.43007940225892,92.373,2.04367950686567,0.194067292989691,2.0230766091152,0.41616695690087,0.41616695690087,8.26666666666667,4.82297364602491,3.44369302064176,100.003,2.71259981943063,1.21556243800732,0,0,0,154,5.64141293596494,7.59313971956796,0.67352694709871,2.62525373070173
"2012-Q2",94.321,1.70695939097242,-0.752887072794123,1.6925545314856,92.755,1.86924099151044,-0.174438515355231,1.85198538303641,-0.162281600538022,-0.162281600538022,8.2,4.74839287482723,3.45160712517277,100.475,2.60421745342523,1.43354701933268,0,0,0,155,5.61309656324845,6.54408846300285,1.65591153699715,2.58690343675155
"2012-Q3",94.595,1.53273154657765,-0.174227844394767,1.52110388002074,93.023,1.70004810425503,-0.169192887255405,1.68575900678354,-0.167316557677384,-0.167316557677384,8.03333333333333,4.74948964336343,3.28384368996991,100.253,2.50309801939171,0.488142252871715,0,0,0,156,5.57204650004149,6.53317990426804,1.50015342906529,2.46128683329184
"2012-Q4",95.126,1.7662476598021,0.23351611322445,1.75083077469917,93.435,1.7876985423884,0.0876504381333654,1.77190713609212,-0.0214508825862998,-0.0214508825862998,7.8,4.68704449969991,3.11295550030009,99.867,2.41071125692303,-0.168939181894515,0,0,0,157,5.51952484040037,6.84573236516689,0.95426763483311,2.28047515959963
"2013-Q1",95.459,1.45067698259189,-0.315570677210212,1.44025533279226,93.799,1.54374113647928,-0.243957405909121,1.53194668201246,-0.0930641538873904,-0.0930641538873904,7.73333333333333,4.75776690696876,2.97556642636457,100.374,2.32821206877364,1.06426895697615,0,0,0,158,5.45739438675904,5.84682161026397,1.88651172306936,2.27593894657429
"2013-Q2",95.508,1.25846842166643,-0.192208560925452,1.25061552335417,94.064,1.41124467683683,-0.132496459642451,1.40137932695623,-0.152776255170391,-0.152776255170391,7.53333333333333,4.71308972548583,2.82024360784751,100.026,2.25635228731694,0.736190140490452,0,0,0,159,5.38834682125444,5.794803723733,1.73852960960033,2.14498651207889
"2013-Q3",95.901,1.38062265447434,0.122154232807901,1.37117888253186,94.434,1.51682917128022,0.105584494443397,1.50544033928348,-0.136206516805887,-0.136206516805887,7.23333333333333,4.54024601031076,2.69308732302258,100.547,2.19568625381508,1.52570782341774,0,0,0,160,5.31531721803819,5.66816743610519,1.56516589722814,1.91801611529514
"2013-Q4",96.254,1.18579568151715,-0.194826972957189,1.17882021357554,94.842,1.50585968855354,-0.0109694827266866,1.49463417490949,-0.32006400703639,-0.32006400703639,6.93333333333333,4.38553491572067,2.54779841761266,101.309,2.14653078419481,1.70769416111155,0,0,0,161,5.24149468682596,5.25147966608893,1.6818536672444,1.69183864650737
"2014-Q1",96.696,1.29584428917126,0.110048607654116,1.28752006261461,95.141,1.43071887759997,-0.075140810953563,1.42058068005078,-0.134874588428711,-0.134874588428711,6.66666666666667,4.24899810008504,2.41766856658163,100.26,2.10909801025309,0.256992290231298,0,0,0,162,5.17028886871971,4.32014588802782,2.34652077863885,1.49637779794696
"2014-Q2",97.129,1.69724002177829,0.401395732607028,1.68299782692438,95.557,1.58721721381188,0.15649833621191,1.57475264162557,0.110022807966407,0.110022807966407,6.2,4.08475447767589,2.11524552232411,101.126,2.08353149556455,0.647922368748455,0,0,0,163,5.10511564543346,3.35340692316699,2.84659307683301,1.09488435456654
"2014-Q3",97.394,1.55681379756208,-0.140426224216211,1.54481977446181,95.915,1.56829108160197,-0.0189261322099081,1.55612047907825,-0.0114772840398958,-0.0114772840398958,6.06666666666667,4.1494990142617,1.91716765240497,101.952,2.06968541218505,1.69471237768446,0,0,0,164,5.04885955931826,4.19016360850104,1.87650305816563,1.01780710734841
"2014-Q4",97.265,1.05034595964843,-0.506467837913653,1.04486815038562,96.175,1.40549545559984,-0.162795626002137,1.39570995150455,-0.355149495951412,-0.355149495951412,5.7,3.89520994452768,1.80479005547232,101.408,2.06718961824441,1.54305225950514,0,0,0,165,5.00331033477378,3.41087411413236,2.28912588586764,0.696689665226224
"2015-Q1",96.829,0.137544469264494,-0.912801490383931,0.137449963507663,96.336,1.25603052311831,-0.149464932481526,1.24820789470439,-1.11848605385382,-1.11848605385382,5.53333333333333,3.83252146956202,1.70081186377131,102.113,2.07561538233578,1.73252037380198,0,0,0,166,4.96972101123039,3.71906126134009,1.81427207199324,0.56361232210294
"2015-Q2",97.312,0.188409228963536,0.0508647596990414,0.188231961399765,96.765,1.26416693701142,0.00813641389310349,1.25624305761605,-1.07575770804788,-1.07575770804788,5.43333333333333,3.90145260538437,1.53188072794896,102.47,2.09445207659001,2.44336472517146,0,0,0,167,4.94834935548059,3.1374502912523,2.29588304208103,0.484983977852737
"2015-Q3",97.565,0.175575497463902,-0.0128337314996343,0.175421543864207,97.077,1.21148933951936,-0.0526775974920579,1.20420954440341,-1.03591384205546,-1.03591384205546,5.1,3.75237310523209,1.34762689476791,102.788,2.12313546454289,2.22880841795379,0,0,0,168,4.93867147197319,2.47689695903756,2.62310304096244,0.161328528026808
"2015-Q4",97.49,0.231326787642003,0.0557512901781016,0.231059639139986,97.319,1.18949831037172,-0.0219910291476337,1.18247938439815,-0.958171522729721,-0.958171522729721,5.03333333333333,3.70198766568288,1.33134566765045,102.22,2.16115582733153,0.899229091196243,0,0,0,169,4.93903165324185,4.27213998972041,0.761193343612918,0.0943016800914815
"2016-Q1",97.538,0.73221865350257,0.500891865860567,0.729550947100766,97.726,1.44286663344959,0.25336832307787,1.43255637006838,-0.710647979947024,-0.710647979947024,4.9,3.53455898878175,1.36544101121826,102.501,2.20801995749202,2.23518850987433,0,0,0,170,4.94623558274964,5.5601453426053,-0.660145342605301,-0.0462355827496417
"2016-Q2",98.157,0.868341006247944,0.136122352745374,0.864592609347525,98.262,1.5470469694621,0.104180336012505,1.53520220434702,-0.678705963214155,-0.678705963214155,4.93333333333333,3.64967330129254,1.2836600320408,102.503,2.26303747150791,1.36166762256986,0,0,0,171,4.95667213666995,6.32317630857634,-1.38984297524301,-0.0233388033366229
"2016-Q3",98.496,0.954235637779939,0.0858946315319953,0.949711566945233,98.689,1.66053751145997,0.113490541997871,1.64690133613652,-0.706301873680031,-0.706301873680031,4.9,3.66417957238698,1.23582042761302,102.958,2.32552223094908,0.98673885750157,0,0,0,172,4.96711388477607,6.60980198868746,-1.70980198868746,-0.0671138847760702
"2016-Q4",98.947,1.49451225766746,0.540276619887522,1.48345446051872,99.028,1.75608051870653,0.0955430072465555,1.74083959466991,-0.261568261039064,-0.261568261039064,4.76666666666667,3.59532069450217,1.1713459721645,103.571,2.39464725834651,2.13296781319028,0,0,0,173,4.97518746194872,6.65877440543365,-1.89210773876698,-0.208520795282054
"2017-Q1",99.524,2.03612950849926,0.541617250831795,2.015677544596,99.488,1.80300022511921,0.0469197064126863,1.78693894535673,0.233129283380044,0.233129283380044,4.56666666666667,3.45568121163598,1.11098545503069,103.633,2.46937639132908,1.48854700185089,0,0,0,174,4.97954618313359,6.5994917768939,-2.03282511022723,-0.41287951646692
"2017-Q2",99.724,1.59642205853888,-0.439707449960377,1.58381325769303,99.821,1.58657466772506,-0.216425557394152,1.57412013279563,0.00984739081381991,0.00984739081381991,4.36666666666667,3.30375256187514,1.06291410479153,103.536,2.54863258011236,1.04030447935982,0,0,0,175,4.97989560511602,5.42468421561155,-1.05801754894488,-0.613228938449348
"2017-Q3",100.076,1.60412605588044,0.00770399734156135,1.59139591179196,100.123,1.45304947866531,-0.133525189059745,1.44259387641084,0.151076577215126,0.151076577215126,4.33333333333333,3.26387218263416,1.06946115069917,104.565,2.63118552031981,1.72880102735728,0,0,0,176,4.97695375067746,4.38992926282059,-0.0565959294872629,-0.643620417344132
"2017-Q4",100.676,1.74740012329833,0.14327406741789,1.73230863943887,100.568,1.55511572484549,0.102066246180176,1.54314771834905,0.19228439845284,0.19228439845284,4.16666666666667,3.19718833541397,0.969478331252696,105.028,2.71556923130916,2.74701623948347,0,0,0,177,4.97171663548094,5.10320548453353,-0.936538817866858,-0.805049968814271
"2018-Q1",101.38,1.86487681363289,0.117476690334557,1.84770119350031,101.208,1.72885172081055,0.173735995965059,1.71407712360256,0.136025092822338,0.136025092822338,4.03333333333333,3.15827721325081,0.875056120082525,105.312,2.80017673486111,2.74241226914859,0,0,0,178,4.96481338488456,5.23527706355463,-1.2019437302213,-0.931480051551228
"2018-Q2",101.912,2.19405559343789,0.329178779805004,2.17033256421262,101.751,1.93346089500206,0.204609174191512,1.91500702604968,0.26059469843583,0.26059469843583,3.93333333333333,3.10603113441149,0.827302198921843,105.729,2.88340596635138,3.14722495926948,0,0,0,179,4.95695530477708,6.01403926952881,-2.08070593619548,-1.02362197144375
"2018-Q3",102.254,2.17634597705745,-0.0177096163804431,2.15300166278185,102.076,1.95060076106388,0.0171398660618194,1.93182037179431,0.225745215993568,0.225745215993568,3.76666666666667,2.95625483451556,0.810411832151106,106.113,2.96364583545795,3.06435633947823,0,0,0,180,4.94902274084643,6.17386107683278,-2.40719441016611,-1.18235607417976
"2018-Q4",102.642,1.95279907823115,-0.223546898826297,1.93397660574535,102.552,1.97279452708616,0.0221937660222795,1.95358713973039,-0.0199954488550083,-0.0199954488550083,3.83333333333333,3.03554325848675,0.797790074846582,105.935,3.03932647357641,2.28249220341602,0,0,0,181,4.94255671625851,5.88314618635369,-2.04981285302036,-1.10922338292518
"2019-Q1",102.877,1.47662260800947,-0.476176470221682,1.46582668333144,102.962,1.73306457987511,-0.239729947211046,1.71821830062644,-0.256441971865644,-0.256441971865644,3.86666666666667,3.03316643759408,0.833500229072583,106.816,3.10889374811862,3.07141547576545,0,0,0,182,4.93986377813922,5.46636338893832,-1.59969672227165,-1.07319711147255
"2019-Q2",103.422,1.48167046078969,0.00504785278022268,1.47080095928231,103.413,1.63339918035203,-0.0996653995230858,1.62020272258143,-0.151728719562336,-0.151728719562336,3.63333333333333,2.8198917741384,0.813441559194933,107.485,3.17067527114172,3.81413228249111,0,0,0,183,4.94383834203323,3.8663023470429,-0.232969013709573,-1.3105050086999
"2019-Q3",103.674,1.38869873061201,-0.0929717301776849,1.37914465968878,103.802,1.69089697872175,0.057497798369722,1.67676044931504,-0.302198248109743,-0.302198248109743,3.63333333333333,2.8664578639852,0.766875469348133,108.096,3.2229927987228,3.37684693731173,0,0,0,184,4.95770388574201,0.0168055296167336,3.6165278037166,-1.32437055240868
"2019-Q4",104.08,1.40098595117009,0.0122872205580815,1.39126285060405,104.131,1.53970668538887,-0.15119029333288,1.52797348662483,-0.138720734218781,-0.138720734218781,3.6,2.86232830790234,0.737671692097657,108.724,3.26426862709698,3.51906158357771,0,0,0,185,4.98401042707012,-4.72624916078367,8.32624916078367,-1.38401042707012
"2020-Q1",104.416,1.49596119638014,0.0949752452100561,1.48488205333921,104.575,1.56659738544317,0.0268907000543033,1.55445292096292,-0.070636189063028,-0.070636189063028,3.8,3.0939624492055,0.7060375507945,108.601,3.29294909220852,3.12310088119113,0,0,0,186,5.02221992234958,-2.18461599029186,5.98461599029186,-1.22221992234958
"2020-Q2",103.962,0.522132621685914,-0.97382857469423,0.520774235645582,104.376,0.931217545182915,-0.635379840260258,0.926908445339425,-0.409084923497001,-0.409084923497001,12.9666666666667,12.2456380791735,0.721028587493191,113.024,3.30752034140114,6.89971530989606,0,0,0,187,5.06572541566995,18.2330913260031,-5.26642465933641,7.90094125099675
"2020-Q3",104.819,1.10442348129714,0.582290859611225,1.09836926053815,105.178,1.32560066280032,0.394383117617407,1.31689145896408,-0.221177181503183,-0.221177181503183,8.83333333333333,7.68156192313449,1.15177141019884,114.813,3.30644198323558,8.19880693223262,0,0,0,188,5.10341567867544,7.59591053049149,1.23742280284184,3.72991765465789
"2020-Q4",105.343,1.21348962336665,0.109066142069507,1.20618586556445,105.64,1.44913618422948,0.123535521429158,1.43873655528495,-0.235646560862834,-0.235646560862834,6.76666666666667,4.4012288862907,2.36543778037596,113.786,3.28873490673642,7.41114834568367,0,0,0,189,5.13240908670419,7.34177288688681,-0.575106220220144,1.63425757996248
"2021-Q1",106.578,2.07056389825315,0.857074274886501,2.04941910348939,106.57,1.9077217308152,0.458585546585714,1.88975289046027,0.162842167437952,0.162842167437952,6.2,3.62656680709419,2.57343319290581,114.739,3.2541844329515,7.41742810065908,0,0,0,190,5.15138182437672,7.29052856887089,-1.09052856887089,1.04861817562328
"2021-Q2",108.208,4.08418460591369,2.01362070766055,4.00298530758194,108.139,3.60523491990495,1.69751318908976,3.54176726756013,0.478949686008745,0.478949686008745,5.93333333333333,3.43819898931323,2.4951343440201,115.405,3.20322001002852,7.36847001907243,0,0,0,191,5.1603909286887,5.81707012849936,0.116263204833975,0.772942404644634
"2021-Q3",109.705,4.66136864499756,0.577184039083869,4.55598919294919,109.42,4.03316282872845,0.427927908823496,3.95395356771369,0.628205816269118,0.628205816269118,5.13333333333333,3.18904584524264,1.94428748809069,114.532,3.13692159293824,5.95396684428655,0,0,0,192,5.16083040335106,5.74745334247509,-0.614120009141756,-0.0274970700177342
"2021-Q4",111.514,5.85800670191659,1.19663805691903,5.6928450696331,110.814,4.89776599772813,0.86460316899968,4.78160326928974,0.960240704188463,0.960240704188463,4.2,2.87420472181966,1.32579527818034,115.383,3.05701995696534,6.12468268275633,0,0,0,193,5.15450467657467,4.85231129542692,-0.652311295426919,-0.954504676574668
"2022-Q1",113.59,6.57921897577361,0.721212273857024,6.3718362797526,112.43,5.49873322698697,0.600967229258845,5.35287595288034,1.08048574878664,1.08048574878664,3.8,2.83694865350674,0.963051346493261,113.601,2.96568604071503,4.60400917118627,0,0,0,194,5.1435848159073,4.01889092657731,-0.218890926577306,-1.3435848159073
